Bereich,ID,Indikator,Raumbezug,Kennziffer,Name,Zeitbezug,Wert
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13072000,Landkreis Rostock,2004,1768.0
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13072000,Landkreis Rostock,2005,1828.54
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13072000,Landkreis Rostock,2006,1811.83
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13072000,Landkreis Rostock,2007,1786.94
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13072000,Landkreis Rostock,2008,1813.02
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13072000,Landkreis Rostock,2009,1869.91
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13072000,Landkreis Rostock,2010,1912.69
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13072000,Landkreis Rostock,2011,1951.02
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13072000,Landkreis Rostock,2012,1993.32
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13072000,Landkreis Rostock,2013,2052.52
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13072000,Landkreis Rostock,2014,2127.68
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13072000,Landkreis Rostock,2015,2202.92
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13072000,Landkreis Rostock,2016,2259.06
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13072000,Landkreis Rostock,2017,2331.68
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13072000,Landkreis Rostock,2018,2396.15
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13072000,Landkreis Rostock,2019,2480.39
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13072000,Landkreis Rostock,2020,2480.84
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13073000,Vorpommern-Rügen,2000,1662.62
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13073000,Vorpommern-Rügen,2001,1711.04
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13073000,Vorpommern-Rügen,2002,1707.91
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13073000,Vorpommern-Rügen,2003,1750.23
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13073000,Vorpommern-Rügen,2004,1795.89
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13073000,Vorpommern-Rügen,2005,1808.56
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13073000,Vorpommern-Rügen,2006,1832.18
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13073000,Vorpommern-Rügen,2007,1992.71
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13073000,Vorpommern-Rügen,2008,2046.73
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13073000,Vorpommern-Rügen,2009,2051.46
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13073000,Vorpommern-Rügen,2010,2009.75
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13073000,Vorpommern-Rügen,2011,2181.74
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13073000,Vorpommern-Rügen,2012,2163.17
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13073000,Vorpommern-Rügen,2013,2046.51
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13073000,Vorpommern-Rügen,2014,2111.45
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13073000,Vorpommern-Rügen,2015,2174.89
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13073000,Vorpommern-Rügen,2016,2257.0
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13073000,Vorpommern-Rügen,2017,2446.92
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13073000,Vorpommern-Rügen,2018,2625.14
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13073000,Vorpommern-Rügen,2019,2788.18
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13073000,Vorpommern-Rügen,2020,2617.28
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13074000,Nordwestmecklenburg,2000,1806.99
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13074000,Nordwestmecklenburg,2001,1840.64
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13074000,Nordwestmecklenburg,2002,1899.89
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13074000,Nordwestmecklenburg,2003,1958.33
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13074000,Nordwestmecklenburg,2004,2024.91
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13074000,Nordwestmecklenburg,2005,2076.37
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13074000,Nordwestmecklenburg,2006,2139.34
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13074000,Nordwestmecklenburg,2007,2216.81
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13074000,Nordwestmecklenburg,2008,2277.22
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13074000,Nordwestmecklenburg,2009,2234.17
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13074000,Nordwestmecklenburg,2010,2329.17
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13074000,Nordwestmecklenburg,2011,2356.73
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13074000,Nordwestmecklenburg,2012,2448.18
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13074000,Nordwestmecklenburg,2013,2501.84
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13074000,Nordwestmecklenburg,2014,2671.94
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13074000,Nordwestmecklenburg,2015,2798.69
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13074000,Nordwestmecklenburg,2016,2847.33
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13074000,Nordwestmecklenburg,2017,2857.44
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13074000,Nordwestmecklenburg,2018,3088.89
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13074000,Nordwestmecklenburg,2019,3214.59
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13074000,Nordwestmecklenburg,2020,3055.37
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13075000,Vorpommern-Greifswald,2000,1706.18
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13075000,Vorpommern-Greifswald,2001,1764.64
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13075000,Vorpommern-Greifswald,2002,1801.18
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13075000,Vorpommern-Greifswald,2003,1839.66
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13075000,Vorpommern-Greifswald,2004,1891.72
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13075000,Vorpommern-Greifswald,2005,1952.07
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13075000,Vorpommern-Greifswald,2006,1939.7
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13075000,Vorpommern-Greifswald,2007,2029.02
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13075000,Vorpommern-Greifswald,2008,2057.24
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13075000,Vorpommern-Greifswald,2009,2094.93
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13075000,Vorpommern-Greifswald,2010,2105.46
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13075000,Vorpommern-Greifswald,2011,2178.68
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13075000,Vorpommern-Greifswald,2012,2178.55
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13075000,Vorpommern-Greifswald,2013,2222.33
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13075000,Vorpommern-Greifswald,2014,2294.0
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13075000,Vorpommern-Greifswald,2015,2412.43
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13075000,Vorpommern-Greifswald,2016,2458.28
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13075000,Vorpommern-Greifswald,2017,2552.16
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13075000,Vorpommern-Greifswald,2018,2623.78
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13075000,Vorpommern-Greifswald,2019,2668.04
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13075000,Vorpommern-Greifswald,2020,2706.87
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13076000,Ludwigslust-Parchim,2000,1620.35
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13076000,Ludwigslust-Parchim,2001,1661.2
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13076000,Ludwigslust-Parchim,2002,1701.08
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13076000,Ludwigslust-Parchim,2003,1753.82
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13076000,Ludwigslust-Parchim,2004,1783.4
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13076000,Ludwigslust-Parchim,2005,1814.53
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13076000,Ludwigslust-Parchim,2006,1821.7
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13076000,Ludwigslust-Parchim,2007,1856.4
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13076000,Ludwigslust-Parchim,2008,1932.55
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13076000,Ludwigslust-Parchim,2009,1976.1
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13076000,Ludwigslust-Parchim,2010,2048.9
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13076000,Ludwigslust-Parchim,2011,2140.45
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13076000,Ludwigslust-Parchim,2012,2077.93
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13076000,Ludwigslust-Parchim,2013,2197.26
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13076000,Ludwigslust-Parchim,2014,2260.62
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13076000,Ludwigslust-Parchim,2015,2333.18
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13076000,Ludwigslust-Parchim,2016,2406.62
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13076000,Ludwigslust-Parchim,2017,2496.55
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13076000,Ludwigslust-Parchim,2018,2555.42
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13076000,Ludwigslust-Parchim,2019,2642.27
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,13076000,Ludwigslust-Parchim,2020,2699.37
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,14511000,"Chemnitz, Stadt",2000,1978.79
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,14511000,"Chemnitz, Stadt",2001,2026.46
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,14511000,"Chemnitz, Stadt",2002,2064.84
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,14511000,"Chemnitz, Stadt",2003,2110.04
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,14511000,"Chemnitz, Stadt",2004,2166.8
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,14511000,"Chemnitz, Stadt",2005,2205.14
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,14511000,"Chemnitz, Stadt",2006,2257.61
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,14511000,"Chemnitz, Stadt",2007,2315.56
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,14511000,"Chemnitz, Stadt",2008,2360.01
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,14511000,"Chemnitz, Stadt",2009,2374.05
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,14511000,"Chemnitz, Stadt",2010,2483.05
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,14511000,"Chemnitz, Stadt",2011,2588.56
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,14511000,"Chemnitz, Stadt",2012,2700.3
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,14511000,"Chemnitz, Stadt",2013,2759.84
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,14511000,"Chemnitz, Stadt",2014,2823.0
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,14511000,"Chemnitz, Stadt",2015,2925.95
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,14511000,"Chemnitz, Stadt",2016,2997.03
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,14511000,"Chemnitz, Stadt",2017,3055.27
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,14511000,"Chemnitz, Stadt",2018,3140.82
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,14511000,"Chemnitz, Stadt",2019,3258.12
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,14511000,"Chemnitz, Stadt",2020,3184.74
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,14521000,Erzgebirgskreis,2000,1497.82
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,14521000,Erzgebirgskreis,2001,1528.56
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,14521000,Erzgebirgskreis,2002,1555.24
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,14521000,Erzgebirgskreis,2003,1588.02
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,14521000,Erzgebirgskreis,2004,1618.28
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,14521000,Erzgebirgskreis,2005,1641.98
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,14521000,Erzgebirgskreis,2006,1688.69
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,14521000,Erzgebirgskreis,2007,1739.04
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,14521000,Erzgebirgskreis,2008,1776.73
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,14521000,Erzgebirgskreis,2009,1769.51
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,14521000,Erzgebirgskreis,2010,1863.68
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,14521000,Erzgebirgskreis,2011,1929.27
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,14521000,Erzgebirgskreis,2012,1973.07
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,14521000,Erzgebirgskreis,2013,1991.15
Privateinkommen und private Schulden,17479,Bruttoverdienst im Produzierenden Gewerbe,Kreise,14521000,Erzgebirgskreis,2014,2088.01
