select,category,category_de,category_nl,name,name_de,algorithmus,description,statistical_basis,name_nl,source_de,source_id_de,source_nl,source_id_nl,gemeinden,kreise,zeitbezug_gemeinden,zeitbezug_kreise
,,Medizinische und soziale Versorgung,,,Empfänger von Pflegegeld,Empfänger von Pflegegeld <Zeitpunkt> / Pflegebedürftige <Zeitpunkt> x 100,"Neue Statistik ab Berichtsjahr 2009. Vergleichbarkeit von 2017 zu den Vorjahren ist nur eingeschränkt möglich, da sich der Begriff der Pflegebedürftigkeit geändert hat. Es gelten seit 2017 fünf Pflegegrade, die das vorherige System der drei Pflegestufen ersetzen. im ersten Pflegegrad besteht kein Anspruch auf Pflegegeld, sondern auf einen Entlastungsbetrag.",Pflegestatistik des Bundes und der Länder,,Inkar,14488,,,,X,,2009 - 2019
,,Medizinische und soziale Versorgung,,,Pflegeheimplätze,Verfügbare stationäre Plätze in Pflegeheimen <Zeitpunkt> / E <Zeitpunkt> x 10.000,"Die Sicherstellung einer flächendeckenden, bedarfsgerechten und gut erreichbaren pflegerischen Versorgung auf hohem Niveau ist ein wesentlicher Teil der medizinischen Daseinsvorsorge. Der wohnortnahen Versorgung mit Pflegeheimplätzen fällt eine entscheidende Rolle zu. Für Pflegebedürftige und deren Angehörige ist der ohnehin schon signifikante Einschnitt durch das Verlassen des gewohnten Umfelds umso drastischer, wenn ein freier Pflegeheimplatz nicht in näherer Umgebung des gewohnten Lebensmittelpunktes zu finden ist. Der räumliche Aspekt hat dabei erheblichen Einfluss auf die ökonomische, ökologische und soziale Dimension der Nachhaltigkeit, da ein Besuch oder soziale Kontakte für die Pflegebedürftigen und deren soziales Umfeld unweigerlich mit Kosten verbunden sind. Zusätzlich folgt die ausreichende Versorgung mit stationären Pflegeheimplätzen dem Prinzip der Generationengerechtigkeit. Bei der Bezugsgröße Bevölkerung ist zu beachten, dass sich die Zahlen vor 2011 auf die Fortschreibung auf Basis der Volkszählung 1987 (BRD) und 1981 (DDR) und ab 2011 auf die Fortschreibung auf Basis des Zensus 2011 beziehen. Anders als im ""Wegweiser Kommune""/SDG-Portal werden die verfügbaren Pflegeheimplätze nicht nur auf die Einwohner von 65 Jahren und älter, sondern auf alle Einwohner bezogen, da eine Pflegebedürftigkeit nicht nur auf Grund des Alters vorliegen kann (vgl. Themenbereich Sozialleistungen). ",Pflegestatistik des Bundes und der Länder,,Inkar,14489,,,,X,,2003 - 2019
,,Medizinische und soziale Versorgung,,,Krankenhausbetten,Anzahl Krankenhausbetten,Der Datensatz enthält Daten zu den aufgestellten Betten in den Krankenhäusern. Insbesondere große Krankenhäuser halten viele Betten vor.,Krankenhausverzeichnis des Statistisches Bundesamtes (Destatis)!. Krankenhaus-Report des Wissenschaftlichen Instituts der AOK (WIdO),,Inkar,15492,,,,X,,2004 - 2020
,,Medizinische und soziale Versorgung,,,Pflegebedürftige,Pflegebedürftige <Zeitpunkt> / E <Zeitpunkt> x 100,"Neue Statistik ab Berichtsjahr 2009. Vergleichbarkeit von 2017 zu den Vorjahren ist nur eingeschränkt möglich, da sich der Begriff der Pflegebedürftigkeit geändert hat. Es gelten seit 2017 fünf Pflegegrade, die das vorherige System der drei Pflegestufen ersetzen. im ersten Pflegegrad besteht kein Anspruch auf Pflegegeld, sondern auf einen Entlastungsbetrag. Bei der Bevölkerung ist zu beachten, dass sich die Zahlen vor 2011 auf die Fortschreibung auf Basis der Volkszählung 1987 (BRD) und 1981 (DDR) und ab 2011 auf die Fortschreibung auf Basis des Zensus 2011 beziehen.",Pflegestatistik des Bundes und der Länder,,Inkar,15495,,,,X,,2009 - 2019
,,Medizinische und soziale Versorgung,,,Hausärzte,Hausärzte <Zeitpunkt> / E <Zeitpunkt> x 10.000,"Hausärzte ohne Kinderärzte, inkl. Angestellte. Die Basiszahlen, aus denen die Indikatoren zur ärztlichen Versorgung berechnet wurden, enthalten Missing-Werte (Geheimhaltungsfälle). Diese wurden durch geschätzte Werte ersetzt, was zu voneinander abweichenden Indikatorenwerten der räumlichen Aggregate in den Themenbereichen 'Medizinische Versorgung' (Basis: Kreise) und 'Zentrale Orte Monitoring/Gesundheitsversorgungsfunktion' (Basis: Gemeinden) führt. Die Indikatorenwerte dienen nur zum Vergleich von Größenordnungen, sie sind nicht verbindlich. ",Kassenärztliche Bundesvereinigung,,Inkar,16226,,,,X,,2015 - 2020
,,Medizinische und soziale Versorgung,,,Kinderärzte,Kinderärzte <Zeitpunkt> / E  0-<15  Jahre <Zeitpunkt> x 10.000,"Kinderärzte inkl. Angestellte. Die Basiszahlen, aus denen die Indikatoren zur ärztlichen Versorgung berechnet wurden, enthalten Missing-Werte (Geheimhaltungsfälle). Diese wurden durch geschätzte Werte ersetzt, was zu voneinander abweichenden Indikatorenwerten der räumlichen Aggregate in den Themenbereichen 'Medizinische Versorgung' (Basis: Kreise) und 'Zentrale Orte Monitoring/Gesundheitsversorgungsfunktion' (Basis: Gemeinden) führt. Die Indikatorenwerte dienen nur zum Vergleich von Größenordnungen, sie sind nicht verbindlich. ",Kassenärztliche Bundesvereinigung,,Inkar,16227,,,,X,,2015 - 2020
,,Medizinische und soziale Versorgung,,,Ärzte,Ärzte <Zeitpunkt> / E <Zeitpunkt> x 10.000,"Niedergelassene Ärzte insgesamt ohne Psychologische Psychotherapeuten!. inkl. Angestellte. Die Basiszahlen, aus denen die Indikatoren zur ärztlichen Versorgung berechnet wurden, enthalten Missing-Werte (Geheimhaltungsfälle). Diese wurden durch geschätzte Werte ersetzt, was zu voneinander abweichenden Indikatorenwerten der räumlichen Aggregate in den Themenbereichen 'Medizinische Versorgung' (Basis: Kreise) und 'Zentrale Orte Monitoring/Gesundheitsversorgungsfunktion' (Basis: Gemeinden) führt. Die Indikatorenwerte dienen nur zum Vergleich von Größenordnungen, sie sind nicht verbindlich.",Kassenärztliche Bundesvereinigung,,Inkar,16228,,,,X,,2015 - 2020
,,Medizinische und soziale Versorgung,,,Allgemeinärzte,Allgemeinärzte <Zeitpunkt> / E <Zeitpunkt> x 10.000,"Hausärztlich tätige Allgemeinmediziner, inkl. Angestellte. Die Basiszahlen, aus denen die Indikatoren zur ärztlichen Versorgung berechnet wurden, enthalten Missing-Werte (Geheimhaltungsfälle). Diese wurden durch geschätzte Werte ersetzt, was zu voneinander abweichenden Indikatorenwerten der räumlichen Aggregate in den Themenbereichen 'Medizinische Versorgung' (Basis: Kreise) und 'Zentrale Orte Monitoring/Gesundheitsversorgungsfunktion' (Basis: Gemeinden) führt. Die Indikatorenwerte dienen nur zum Vergleich von Größenordnungen, sie sind nicht verbindlich. ",Kassenärztliche Bundesvereinigung,,Inkar,16229,,,,X,,2015 - 2020
,,Medizinische und soziale Versorgung,,,Internisten,Internisten <Zeitpunkt> / E <Zeitpunkt> x 10.000,"Fachärztlich tätige Internisten, inkl. Angestellte. Die Basiszahlen, aus denen die Indikatoren zur ärztlichen Versorgung berechnet wurden, enthalten Missing-Werte (Geheimhaltungsfälle). Diese wurden durch geschätzte Werte ersetzt, was zu voneinander abweichenden Indikatorenwerten der räumlichen Aggregate in den Themenbereichen 'Medizinische Versorgung' (Basis: Kreise) und 'Zentrale Orte Monitoring/Gesundheitsversorgungsfunktion' (Basis: Gemeinden) führt. Die Indikatorenwerte dienen nur zum Vergleich von Größenordnungen, sie sind nicht verbindlich. ",Kassenärztliche Bundesvereinigung,,Inkar,16230,,,,X,,2015 - 2020
,,Medizinische und soziale Versorgung,,,Personal in Pflegeheimen,Personal in Pflegeheimen <Zeitpunkt> / stationäre Pflegebedürftige <Zeitpunkt> x 10.000,"Die Sicherstellung einer flächendeckenden, bedarfsgerechten und gut erreichbaren stationären pflegerischen Versorgung auf hohem Niveau ist ein wesentlicher Teil der medizinischen Daseinsvorsorge. Pflegeheime stellen hierbei das Fundament der Versorgung für jene dar, welche nicht im familiären Umfeld versorgt werden können oder wollen. Angesichts der demografischen Entwicklung erhöht sich die Anzahl der Pflegebedürftigen und mit deren durchschnittlichem Alter auch das Maß an Pflegebedürftigkeit. Mehr Personal und bessere Arbeitsbedingungen in der Pflege sind letztlich ein Gewinn für die Patientinnen und Patienten, Angehörige und das Pflegepersonal. Eine Verbesserung des Pflegeschlüssels folgt aufgrund der weitreichenden Implikationen für Pflegende und Pflegebedürftige dem Prinzip der Generationengerechtigkeit. Bei der Bezugsgröße Bevölkerung ist zu beachten, dass sich die Zahlen vor 2011 auf die Fortschreibung auf Basis der Volkszählung 1987 (BRD) und 1981 (DDR) und ab 2011 auf die Fortschreibung auf Basis des Zensus 2011 beziehen.",Pflegestatistik des Bundes und der Länder,,Inkar,17627,,,,X,,2009 - 2019
,,Medizinische und soziale Versorgung,,,Personal in Pflegediensten,Personal in ambulanten Pflegediensten <Zeitpunkt> / E <Zeitpunkt> x 10.000,"Die Sicherstellung einer flächendeckenden, bedarfsgerechten und gut erreichbaren ambulanten pflegerischen Versorgung auf hohem Niveau ist ein wesentlicher Teil der medizinischen Daseinsvorsorge. So erlaubt die Inanspruchnahme ambulanter Pflegedienstleistungen eine Versorgung der Pflegebedürftigen in einem vertrauten Umfeld. Durch die Kombinationsleistung wird es Pflegebedürftigen in den Pflegegraden 2 bis 5 zudem ermöglicht, Pflegesachleistungen mit Pflegegeld zu kombinieren. Aufgrund des demografischen Wandels steigt die Nachfrage nach Gesundheitsdienstleistungen kontinuierlich an. Dies schlägt sich vor allem in der Nachfrage nach ambulanten Pflegeleistungen nieder. Mehr Personal und bessere Arbeitsbedingungen in der Pflege sind letztlich ein Gewinn für die Patientinnen und Patienten, Angehörige und das Pflegepersonal. Eine Verbesserung des Pflegeschlüssels folgt aufgrund der weitreichenden Implikationen für Pflegende und Pflegebedürftige dem Prinzip der Generationengerechtigkeit. Bei der Bezugsgröße Bevölkerung ist zu beachten, dass sich die Zahlen vor 2011 auf die Fortschreibung auf Basis der Volkszählung 1987 (BRD) und 1981 (DDR) und ab 2011 auf die Fortschreibung auf Basis des Zensus 2011 beziehen.",Pflegestatistik des Bundes und der Länder,,Inkar,17628,,,,X,,2009 - 2019
,,Privateinkommen und private Schulden,,,Einzelhandelsrelevante Kaufkraft,Einzelhandelsrelevante Kaufkraft <Zeitpunkt> / E <Zeitpunkt>,"Die einzelhandelsrelevante Kaufkraft resultiert aus den Anteilen des verfügbaren Einkommens, die der Wohnbevölkerung eines bestimmten Gebietes für Ausgaben im Einzelhandel zur Verfügung stehen. Die Kaufkraft beschreibt das verfügbare Einkommen der Wohnbevölkerung. Basis ist die Erfassung des Nettoeinkommens der privaten Haushalte. Neben dem Erwerbseinkommen zählen dazu bspw. auch Renten, Arbeitslosengeld, Transferleistungen (Hartz IV, Arbeitslosengeld), Kindergeld, Einkommen aus Vermietung und Verpachtung oder Kapitaleinkünfte. Gesetzliche Sozialbeiträge und bezahlte Steuern zählen nicht hierunter. Die Kaufkraft wird am Wohnort erfasst und sagt somit nicht aus, wo das verfügbare Geld ausgegeben wird. Da die Kaufkraft nicht von der amtlichen Statistik von Bund und Ländern erfasst wird, muss hierzu auf private Anbieter mit individuellen Berechnungs- bzw. Schätzmethoden zurückgegriffen werden. Zeitvergleiche sind daher immer potenziellen Änderungen in der Berechnungsmethode unterworfen.",Nexiga GmbH Marktdaten,,Inkar,10786,,,,X,,2015 - 2020
,,Privateinkommen und private Schulden,,,Haushaltseinkommen,verfügbares Einkommen der privaten Haushalte <Zeitpunkt> / E <Zeitpunkt>,"Das verfügbare Einkommen ist als der Betrag zu verstehen, der den privaten Haushalten für Konsumzwecke oder zur Ersparnisbildung zur Verfügung steht. Es ergibt sich dadurch, dass dem Primäreinkommen die monetären Sozialleistungen (Rente, Arbeitslosenhilfe, Kindergeld etc.) sowie die sonstigen laufenden Transfers hinzugefügt werden und die Sozialbeiträge und die sonstigen laufenden Transfers sowie Einkommens- und andere Steuern, die von den privaten Haushalten zu leisten sind, abgezogen werden. Das Primäreinkommen enthält die Einkommen aus Erwerbstätigkeit und Vermögen, die den inländischen privaten Haushalten zugeflossen sind (z.B. Selbständigeneinkommen, Arbeitnehmerentgelt). Bei der Bevölkerung ist zu beachten, dass sich die Zahlen vor 2011 auf die Fortschreibung auf Basis der Volkszählung 1987 (BRD) und 1981 (DDR) und ab 2011 auf die Fortschreibung auf Basis des Zensus 2011 beziehen.",Volkswirtschaftliche Gesamtrechnung der Länder,,Inkar,14709,,,,X,,2000 - 2019
,,Privateinkommen und private Schulden,,,Verbraucherinsolvenzverfahren Gläubigerforderungen,Voraussichtliche Forderungen in Verbraucherinsolvenzverfahren <Zeitpunkt> / Verbraucherinsolvenzverfahren <Zeitpunkt>,"Insolvenzverfahren dienen dazu, die Gläubiger eines Schuldners gemeinschaftliche zu befriedigen, indem das Vermögen des Schuldners verwertet und der Erlös verteilt oder in einem Insolvenzplan eine abweichende Regelung insbesondere zum Erhalt des Unternehmens getroffen wird. Verbraucherinsolvenzverfahren stellen ein vereinfachtes Insolvenzverfahren dar, welches außerdem seit 2001 auch für ehemals selbstständig Tätige deren Verhätlnisse überschaubar sind (d.h. weniger als 20 Gläubiger und keine Verbindlichkeiten durch Arbeitsverhältnisse) zur Anwendung kommt. Übrige Schuldner (keine Unternehmensinsolvenzen) setzen sich aus Verbrauchern, ehemals selbständig Tätigen sowie anderen Schuldnern (Nachlässe und natürliche Personen als Gesellschafter o.ä.) zusammen.",Statistik über beantragte Insolvenzverfahren des Bundes und der Länder,,Inkar,16011,,,,X,,2007 - 2020
,,Privateinkommen und private Schulden,,,Medianeinkommen,Medianeinkommen der sozialversicherungspflichtig Vollzeitbeschäftigten in €,"Median der monatlichen Bruttoarbeitsentgelte von sozialversicherungspflichtig Vollzeitbeschäftigten am Arbeitsort. Der Median (auch Zentralwert) gibt den mittleren Wert einer der Göße nach sortierten Verteilung von Messwerten an und teilt damit den Datensatz in zwei gleich große Hälften. Somit ist er im Vergleich zum arithmetischen Mittel robuster gegenüber Ausreißern. Vergleiche zu den Vorjahren sind nicht oder nur eingeschränkt  möglich wegen eines 2011 eingeführten neuen Verfahrens, mit dem die Arbeitgeber ihre Meldungen über Voll- und Teilzeitbeschäftigung an die BA weitergeben. Die Informationen über die Inhalte des neuen Erhebungsverfahrens lagen nicht gleichzeitig zu einem bestimmten Stichtag vor, stattdessen gab es eine zweijährige Übergangsphase.",Statistik der Bundesagentur für Arbeit,,Inkar,17134,,,,X,,2014 - 2020
,,Privateinkommen und private Schulden,,,Verbraucherinsolvenzverfahren,Insolvenzverfahren Verbraucher <Zeitpunkt> / E 18 Jahre und älter <Zeitpunkt> x 1.000,"Insolvenzverfahren dienen dazu, die Gläubiger eines Schuldners gemeinschaftliche zu befriedigen, indem das Vermögen des Schuldners verwertet und der Erlös verteilt oder in einem Insolvenzplan eine abweichende Regelung insbesondere zum Erhalt des Unternehmens getroffen wird. Verbraucherinsolvenzverfahren stellen ein vereinfachtes Insolvenzverfahren dar, welches außerdem seit 2001 auch für ehemals selbstständig Tätige deren Verhätlnisse überschaubar sind (d.h. weniger als 20 Gläubiger und keine Verbindlichkeiten durch Arbeitsverhältnisse) zur Anwendung kommt. Übrige Schuldner (keine Unternehmensinsolvenzen) setzen sich aus Verbrauchern, ehemals selbständig Tätigen sowie anderen Schuldnern (Nachlässe und natürliche Personen als Gesellschafter o.ä.) zusammen. Bei der Bevölkerung ist zu beachten, dass sich die Zahlen vor 2011 auf die Fortschreibung auf Basis der Volkszählung 1987 (BRD) und 1981 (DDR) und ab 2011 auf die Fortschreibung auf Basis des Zensus 2011 beziehen.",Statistik über beantragte Insolvenzverfahren des Bundes und der Länder,,Inkar,17166,,,,X,,2007 - 2020
,,Privateinkommen und private Schulden,,,Anteil Selbständige an Insolvenzen,Ehemals Selbständige in Insolvenzverfahren übriger Schuldner <Zeitpunkt> / Insolvenzverfahren übriger Schuldner x 100,"Insolvenzverfahren dienen dazu, die Gläubiger eines Schuldners gemeinschaftliche zu befriedigen, indem das Vermögen des Schuldners verwertet und der Erlös verteilt oder in einem Insolvenzplan eine abweichende Regelung insbesondere zum Erhalt des Unternehmens getroffen wird. Verbraucherinsolvenzverfahren stellen ein vereinfachtes Insolvenzverfahren dar, welches außerdem seit 2001 auch für ehemals selbstständig Tätige deren Verhätlnisse überschaubar sind (d.h. weniger als 20 Gläubiger und keine Verbindlichkeiten durch Arbeitsverhältnisse) zur Anwendung kommt. Übrige Schuldner (keine Unternehmensinsolvenzen) setzen sich aus Verbrauchern, ehemals selbständig Tätigen sowie anderen Schuldnern (Nachlässe und natürliche Personen als Gesellschafter o.ä.) zusammen.",Statistik über beantragte Insolvenzverfahren des Bundes und der Länder,,Inkar,17168,,,,X,,2007 - 2020
,,Privateinkommen und private Schulden,,,Schuldnerquote,Private Schuldner <Zeitpunkt> / E 18 Jahre und älter <Zeitpunkt> x 100,"Eine private Überschuldung liegt dann vor, wenn der Schuldner die Summe seiner fälligen Zahlungsverpflichtungen auch in absehbarer Zeit nicht begleichen kann und ihm zur Deckung seines Lebensunterhaltes weder Vermögen noch Kreditmöglichkeiten zur Verfügung stehen. Kurz: Die zu leistenden Gesamtausgaben sind höher als die Einnahmen. Die Negativmerkmale setzen sich zusammen aus den aktuell vorliegenden juristischen Sachverhalten (Daten aus den amtlichen Schuldnerverzeichnissen – früher: Haftanordnung und Eidesstattliche Versicherung – und Privatinsolvenzen), unstrittigen Inkasso-Fällen von Creditreform gegenüber Privatpersonen und nachhaltigen Zahlungsstörungen. Nachhaltige Zahlungsstörungen werden in einer Minimaldefinition abgegrenzt durch den Tatbestand von mindestens zwei, meist aber mehreren vergeblichen Mahnungen mehrerer Gläubiger. Bei der Bevölkerung ist zu beachten, dass sich die Zahlen vor 2011 auf die Fortschreibung auf Basis der Volkszählung 1987 (BRD) und 1981 (DDR) und ab 2011 auf die Fortschreibung auf Basis des Zensus 2011 beziehen.",Schuldneratlas Deutschland des Verbands der Vereine creditreform e.V.,,Inkar,17188,,,,X,,2004 - 2019
